TIME,DEVICE,CONSUMPTION
2020-01-01 21:53:00,D3,0.453
2020-01-01 21:54:00,D3,0.745
2020-01-01 21:55:00,D3,0.211
2020-01-01 21:56:00,D3,0.108
2020-01-01 21:57:00,D3,0.841
2020-01-01 21:58:00,D3,0.728
2020-01-01 21:59:00,D3,0.481
2020-01-01 22:00:00,D3,0.327
2020-01-01 22:01:00,D3,0.145
2020-01-01 22:02:00,D3,0.982
2020-01-01 22:03:00,D3,0.633
2020-01-01 22:04:00,D3,0.196
2020-01-01 22:05:00,D3,0.711
2020-01-01 22:06:00,D3,0.734
2020-01-01 22:07:00,D3,0.866
2020-01-01 22:08:00,D3,0.859
2020-01-01 22:09:00,D3,0.481
2020-01-01 22:10:00,D3,0.925
2020-01-01 22:11:00,D3,0.960
2020-01-01 22:12:00,D3,0.902
2020-01-01 22:13:00,D3,0.981
2020-01-01 22:14:00,D3,0.448
2020-01-01 22:15:00,D3,0.058
2020-01-01 22:16:00,D3,0.704
2020-01-01 22:17:00,D3,0.313
2020-01-01 22:18:00,D3,0.842
2020-01-01 22:19:00,D3,0.058
2020-01-01 22:20:00,D3,0.719
2020-01-01 22:21:00,D3,0.188
2020-01-01 22:22:00,D3,0.338
2020-01-01 22:23:00,D3,0.746
2020-01-01 22:24:00,D3,0.431
2020-01-01 22:25:00,D3,0.404
2020-01-01 22:26:00,D3,0.585
2020-01-01 22:27:00,D3,0.166
2020-01-01 22:28:00,D3,0.349
2020-01-01 22:29:00,D3,0.871
2020-01-01 22:30:00,D3,0.558
2020-01-01 22:31:00,D3,0.065
2020-01-01 22:32:00,D3,0.286
2020-01-01 22:33:00,D3,0.457
2020-01-01 22:34:00,D3,0.864
2020-01-01 22:35:00,D3,0.462
2020-01-01 22:36:00,D3,0.084
2020-01-01 22:37:00,D3,0.472
2020-01-01 22:38:00,D3,0.155
2020-01-01 22:39:00,D3,0.534
2020-01-01 22:40:00,D3,0.156
2020-01-01 22:41:00,D3,0.565
2020-01-01 22:42:00,D3,0.407
2020-01-01 22:43:00,D3,0.026
2020-01-01 22:44:00,D3,0.440
2020-01-01 22:45:00,D3,0.183
2020-01-01 22:46:00,D3,0.597
2020-01-01 22:47:00,D3,0.359
2020-01-01 22:48:00,D3,0.876
2020-01-01 22:49:00,D3,0.488
2020-01-01 22:50:00,D3,0.698
2020-01-01 22:51:00,D3,0.441
2020-01-01 22:52:00,D3,0.061
2020-01-01 22:53:00,D3,0.830
2020-01-01 22:54:00,D3,0.973
2020-01-01 22:55:00,D3,0.953
2020-01-01 22:56:00,D3,0.551
2020-01-01 22:57:00,D3,0.450
2020-01-01 22:58:00,D3,0.274
2020-01-01 22:59:00,D3,0.524
2020-01-01 23:00:00,D3,0.168
2020-01-01 23:01:00,D3,0.059
2020-01-01 23:02:00,D3,0.420
2020-01-01 23:03:00,D3,0.809
2020-01-01 23:04:00,D3,0.755
2020-01-01 23:05:00,D3,0.369
2020-01-01 23:06:00,D3,0.751
2020-01-01 23:07:00,D3,0.918
2020-01-01 23:08:00,D3,0.059
2020-01-01 23:09:00,D3,0.406
2020-01-01 23:10:00,D3,0.636
2020-01-01 23:11:00,D3,0.061
2020-01-01 23:12:00,D3,0.785
2020-01-01 23:13:00,D3,0.704
2020-01-01 23:14:00,D3,0.081
2020-01-01 23:15:00,D3,0.535
2020-01-01 23:16:00,D3,0.453
2020-01-01 23:17:00,D3,0.026
2020-01-01 23:18:00,D3,0.537
2020-01-01 23:19:00,D3,0.373
2020-01-01 23:20:00,D3,0.337
2020-01-01 23:21:00,D3,0.337
2020-01-01 23:22:00,D3,0.705
2020-01-01 23:23:00,D3,0.098
2020-01-01 23:24:00,D3,0.669
2020-01-01 23:25:00,D3,0.147
2020-01-01 23:26:00,D3,0.407
2020-01-01 23:27:00,D3,0.997
2020-01-01 23:28:00,D3,0.266
2020-01-01 23:29:00,D3,0.175
2020-01-01 23:30:00,D3,0.589
2020-01-01 23:31:00,D3,0.256
2020-01-01 23:32:00,D3,0.935
2020-01-01 23:33:00,D3,0.552
2020-01-01 23:34:00,D3,0.119
2020-01-01 23:35:00,D3,0.131
2020-01-01 23:36:00,D3,0.317
2020-01-01 23:37:00,D3,0.388
2020-01-01 23:38:00,D3,0.338
2020-01-01 23:39:00,D3,0.014
2020-01-01 23:40:00,D3,0.328
2020-01-01 23:41:00,D3,0.620
2020-01-01 23:42:00,D3,0.252
2020-01-01 23:43:00,D3,0.928
2020-01-01 23:44:00,D3,0.971
2020-01-01 23:45:00,D3,0.469
2020-01-01 23:46:00,D3,0.838
2020-01-01 23:47:00,D3,0.480
2020-01-01 23:48:00,D3,0.125
2020-01-01 23:49:00,D3,0.755
2020-01-01 23:50:00,D3,0.192
2020-01-01 23:51:00,D3,0.777
2020-01-01 23:52:00,D3,0.806
2020-01-01 23:53:00,D3,0.532
2020-01-01 23:54:00,D3,0.149
2020-01-01 23:55:00,D3,0.142
2020-01-01 23:56:00,D3,0.584
2020-01-01 23:57:00,D3,0.228
2020-01-01 23:58:00,D3,0.554
2020-01-01 23:59:00,D3,0.713
